unixtime,Price
1626580800,0.05083
1626584400,0.05549
1626588000,0.05482
1626591600,0.04657
1626595200,0.03533
1626598800,0.02578
1626602400,0.01956
1626606000,0.0001
1626609600,-0.00104
1626613200,-0.005
1626616800,1e-05
1626620400,0.0225
1626624000,0.05802
1626627600,0.07462
1626631200,0.07992
1626634800,0.08503
1626638400,0.09419
1626642000,0.09113
1626645600,0.0731
1626649200,0.0672
1626652800,0.0644
1626656400,0.06483
1626660000,0.06572
1626663600,0.07348
1626667200,0.0953
1626670800,0.1
1626674400,0.10505
1626678000,0.09899
1626681600,0.095
1626685200,0.0931
1626688800,0.08936
1626692400,0.08348
1626696000,0.0784
1626699600,0.07795
1626703200,0.08511
1626706800,0.0937
1626710400,0.1
1626714000,0.11
1626717600,0.1152
1626721200,0.11002
1626724800,0.10386
1626728400,0.09778
1626732000,0.0857
1626735600,0.08131
1626739200,0.0797
1626742800,0.07738
1626746400,0.07793
1626750000,0.0809
1626753600,0.09903
1626757200,0.11485
1626760800,0.11136
1626764400,0.10211
1626768000,0.09301
1626771600,0.08892
1626775200,0.085
1626778800,0.0783
1626782400,0.07587
1626786000,0.07845
1626789600,0.0803
1626793200,0.08652
1626796800,0.09834
1626800400,0.106
1626804000,0.1127
1626807600,0.10997
1626811200,0.106
1626814800,0.091
1626818400,0.08201
1626822000,0.07818
1626825600,0.07615
1626829200,0.0765
1626832800,0.0763
1626836400,0.08
1626840000,0.09326
1626843600,0.10656
1626847200,0.10845
1626850800,0.09591
1626854400,0.08707
1626858000,0.07998
1626861600,0.07961
1626865200,0.07644
1626868800,0.07593
1626872400,0.07704
1626876000,0.08263
1626879600,0.09073
1626883200,0.10178
1626886800,0.11359
1626890400,0.11144
1626894000,0.11
1626897600,0.10459
1626901200,0.0955
1626904800,0.08301
1626908400,0.07736
1626912000,0.07599
1626915600,0.07501
1626919200,0.07412
1626922800,0.0781
1626926400,0.09506
1626930000,0.10377
1626933600,0.10525
1626937200,0.09692
1626940800,0.08808
1626944400,0.08537
1626948000,0.08132
1626951600,0.07859
1626955200,0.07564
1626958800,0.074
1626962400,0.07992
1626966000,0.08798
1626969600,0.09596
1626973200,0.102
1626976800,0.105
1626980400,0.10203
1626984000,0.09706
1626987600,0.08394
1626991200,0.08603
1626994800,0.0801
1626998400,0.07649
1627002000,0.0751
1627005600,0.07667
1627009200,0.08303
1627012800,0.09442
1627016400,0.10563
1627020000,0.10691
1627023600,0.09806
1627027200,0.09301
1627030800,0.08995
1627034400,0.08809
1627038000,0.07919
1627041600,0.07451
1627045200,0.07501
1627048800,0.0758
1627052400,0.08545
1627056000,0.09355
1627059600,0.10342
1627063200,0.10601
1627066800,0.09972
1627070400,0.09515
1627074000,0.08992
1627077600,0.085
1627081200,0.08042
1627084800,0.0763
1627088400,0.07128
1627092000,0.07033
1627095600,0.06987
1627099200,0.0713
1627102800,0.07586
1627106400,0.0783
1627110000,0.07881
1627113600,0.07553
1627117200,0.07203
1627120800,0.0703
1627124400,0.06404
1627128000,0.0631
1627131600,0.06501
1627135200,0.06891
1627138800,0.07772
1627142400,0.08507
1627146000,0.09021
1627149600,0.09004
1627153200,0.087
1627156800,0.0795
1627160400,0.0724
1627164000,0.05906
1627167600,0.05424
1627171200,0.05351
1627174800,0.04906
1627178400,0.04909
1627182000,0.0491
1627185600,0.04908
1627189200,0.04915
1627192800,0.05358
1627196400,0.05241
1627200000,0.04923
1627203600,0.0503
1627207200,0.0499
1627210800,0.04856
1627214400,0.04674
1627218000,0.04785
1627221600,0.04965
1627225200,0.06717
1627228800,0.0804
1627232400,0.08777
1627236000,0.09146
1627239600,0.09185
1627243200,0.09186
1627246800,0.08593
1627250400,0.0754
1627254000,0.0726
1627257600,0.06994
1627261200,0.06907
1627264800,0.07244
1627268400,0.07644
1627272000,0.09054
1627275600,0.09996
1627279200,0.102
1627282800,0.09906
1627286400,0.09168
1627290000,0.08998
1627293600,0.08683
1627297200,0.0824
1627300800,0.08199
1627304400,0.08343
1627308000,0.08341
1627311600,0.09173
1627315200,0.10341
1627318800,0.109
1627322400,0.109
1627326000,0.10482
1627329600,0.095
1627333200,0.08394
1627336800,0.08008
1627340400,0.0753
1627344000,0.07255
1627347600,0.07217
1627351200,0.07102
1627354800,0.07602
1627358400,0.09115
1627362000,0.09992
1627365600,0.10098
1627369200,0.08927
1627372800,0.08408
1627376400,0.08367
1627380000,0.083
1627383600,0.07943
1627387200,0.078
1627390800,0.0798
1627394400,0.08286
1627398000,0.09275
1627401600,0.10144
1627405200,0.11194
1627408800,0.10779
1627412400,0.10474
1627416000,0.09399
1627419600,0.08142
1627423200,0.08259
1627426800,0.07541
1627430400,0.0711
1627434000,0.07404
1627437600,0.07441
1627441200,0.07681
1627444800,0.09492
1627448400,0.10929
1627452000,0.11186
1627455600,0.09495
1627459200,0.08508
1627462800,0.08001
1627466400,0.07103
1627470000,0.06079
1627473600,0.05862
1627477200,0.05636
1627480800,0.0546
1627484400,0.06414
1627488000,0.08129
1627491600,0.09113
1627495200,0.09493
1627498800,0.08826
1627502400,0.08302
1627506000,0.07149
1627509600,0.05558
1627513200,0.0501
1627516800,0.04598
1627520400,0.04343
1627524000,0.04471
1627527600,0.05085
1627531200,0.05967
1627534800,0.06923
1627538400,0.06594
1627542000,0.04859
1627545600,0.00983
1627549200,7e-05
1627552800,0.0
1627556400,-0.00495
1627560000,-0.00886
1627563600,-0.00109
1627567200,9e-05
1627570800,0.04469
1627574400,0.07498
1627578000,0.09135
1627581600,0.09426
1627585200,0.09598
1627588800,0.09295
1627592400,0.08295
1627596000,0.06213
1627599600,0.05294
1627603200,0.05007
1627606800,0.04686
1627610400,0.04621
1627614000,0.05689
1627617600,0.0721
1627621200,0.07873
1627624800,0.08014
1627628400,0.06311
1627632000,0.05618
1627635600,0.05031
1627639200,0.0487
1627642800,0.04348
1627646400,0.04027
1627650000,0.0435
1627653600,0.04686
1627657200,0.06381
1627660800,0.07526
1627664400,0.106
1627668000,0.11617
1627671600,0.101
1627675200,0.085
1627678800,0.06962
1627682400,0.059
1627686000,0.05363
1627689600,0.04176
1627693200,0.03895
1627696800,0.03592
1627700400,0.03337
1627704000,0.04043
1627707600,0.04057
1627711200,0.03621
1627714800,0.01476
1627718400,1e-05
1627722000,-7e-05
1627725600,-0.00994
1627729200,-0.02003
1627732800,-0.02006
1627736400,-0.01896
1627740000,-0.00138
1627743600,0.00944
1627747200,0.05061
1627750800,0.06553
1627754400,0.06993
1627758000,0.07091
1627761600,0.06556
1627765200,0.0596
1627768800,0.05282
1627772400,0.04933
1627776000,0.04942
1627779600,0.04979
1627783200,0.05
1627786800,0.05235
1627790400,0.05002
1627794000,0.05689
1627797600,0.05779
1627801200,0.05776
1627804800,0.05916
1627808400,0.05925
1627812000,0.0601
1627815600,0.05603
1627819200,0.05006
1627822800,0.04894
1627826400,0.05087
1627830000,0.06059
1627833600,0.06852
1627837200,0.07592
1627840800,0.08
1627844400,0.07601
1627848000,0.07293
1627851600,0.0603
1627855200,0.06156
1627858800,0.05605
1627862400,0.05471
1627866000,0.05124
1627869600,0.05126
1627873200,0.05924
1627876800,0.08218
1627880400,0.08992
1627884000,0.09747
1627887600,0.08774
1627891200,0.0828
1627894800,0.07995
1627898400,0.07683
1627902000,0.07008
1627905600,0.0642
1627909200,0.06867
1627912800,0.06997
1627916400,0.08235
1627920000,0.0956
1627923600,0.10841
1627927200,0.1167
1627930800,0.11752
1627934400,0.10497
1627938000,0.09291
1627941600,0.08542
1627945200,0.07859
1627948800,0.07779
1627952400,0.07503
1627956000,0.07501
1627959600,0.07878
1627963200,0.10082
1627966800,0.13
1627970400,0.11852
1627974000,0.10406
1627977600,0.09623
1627981200,0.09521
1627984800,0.09479
1627988400,0.08896
1627992000,0.08548
1627995600,0.08542
1627999200,0.08793
1628002800,0.09979
1628006400,0.11542
1628010000,0.11952
1628013600,0.11776
1628017200,0.11
1628020800,0.1049
1628024400,0.09082
1628028000,0.0861
1628031600,0.08023
1628035200,0.07702
1628038800,0.07665
1628042400,0.0778
1628046000,0.08348
1628049600,0.09625
1628053200,0.10823
1628056800,0.12304
1628060400,0.11468
1628064000,0.11077
1628067600,0.10198
1628071200,0.09844
1628074800,0.09591
1628078400,0.09083
1628082000,0.09002
1628085600,0.08891
1628089200,0.09597
1628092800,0.10746
1628096400,0.12894
1628100000,0.124
1628103600,0.1101
1628107200,0.09922
1628110800,0.09003
1628114400,0.08553
1628118000,0.08099
1628121600,0.07815
1628125200,0.07815
1628128800,0.07876
1628132400,0.08295
1628136000,0.09804
1628139600,0.1251
1628143200,0.1262
1628146800,0.11529
1628150400,0.10814
1628154000,0.101
1628157600,0.099
1628161200,0.08879
1628164800,0.08299
1628168400,0.08148
1628172000,0.08511
1628175600,0.09166
1628179200,0.10748
1628182800,0.11095
1628186400,0.11174
1628190000,0.09713
1628193600,0.083
1628197200,0.0706
1628200800,0.06503
1628204400,0.0635
1628208000,0.06297
1628211600,0.06407
1628215200,0.06423
1628218800,0.06645
1628222400,0.08143
1628226000,0.09
1628229600,0.09498
1628233200,0.08613
1628236800,0.07752
1628240400,0.06908
1628244000,0.06474
1628247600,0.05915
1628251200,0.05464
1628254800,0.05528
1628258400,0.05893
1628262000,0.06521
1628265600,0.07796
1628269200,0.085
1628272800,0.08427
1628276400,0.08098
1628280000,0.07924
1628283600,0.06755
1628287200,0.06453
1628290800,0.05903
1628294400,0.05778
1628298000,0.05701
1628301600,0.05807
1628305200,0.06076
1628308800,0.06084
1628312400,0.06283
1628316000,0.06414
1628319600,0.0599
1628323200,0.05614
1628326800,0.0537
1628330400,0.05353
1628334000,0.05156
1628337600,0.05354
1628341200,0.05352
1628344800,0.05701
1628348400,0.06908
1628352000,0.077
1628355600,0.08008
1628359200,0.0751
1628362800,0.069
1628366400,0.06419
1628370000,0.05802
1628373600,0.01602
1628377200,0.00127
1628380800,0.00067
1628384400,0.00059
1628388000,7e-05
1628391600,4e-05
1628395200,4e-05
1628398800,-0.00029
1628402400,-0.00017
1628406000,-0.00437
1628409600,-0.00996
1628413200,-0.014
1628416800,-0.02008
1628420400,-0.0433
1628424000,-0.06303
1628427600,-0.05243
1628431200,-0.02859
1628434800,-0.00434
1628438400,0.04074
1628442000,0.062
1628445600,0.06805
1628449200,0.0659
1628452800,0.06373
1628456400,0.05658
1628460000,0.04404
1628463600,0.0392
1628467200,0.03827
1628470800,0.03192
1628474400,0.0375
1628478000,0.05088
1628481600,0.07223
1628485200,0.08239
1628488800,0.0869
1628492400,0.07913
1628496000,0.06549
1628499600,0.05802
1628503200,0.05932
1628506800,0.05424
1628510400,0.05085
1628514000,0.05497
1628517600,0.05695
1628521200,0.07496
1628524800,0.09137
1628528400,0.10291
1628532000,0.10761
1628535600,0.103
1628539200,0.09634
1628542800,0.08365
1628546400,0.07365
1628550000,0.07096
1628553600,0.06729
1628557200,0.06506
1628560800,0.06724
1628564400,0.07051
1628568000,0.08596
1628571600,0.10523
1628575200,0.115
1628578800,0.10635
1628582400,0.09728
1628586000,0.08812
1628589600,0.0846
1628593200,0.07991
1628596800,0.07407
1628600400,0.07549
1628604000,0.08035
1628607600,0.08951
1628611200,0.10454
1628614800,0.11629
1628618400,0.13717
1628622000,0.12
1628625600,0.1116
1628629200,0.09225
1628632800,0.09107
1628636400,0.0851
1628640000,0.08393
1628643600,0.0821
1628647200,0.08232
1628650800,0.08851
1628654400,0.10796
1628658000,0.13404
1628661600,0.12161
1628665200,0.10898
1628668800,0.09297
1628672400,0.08863
1628676000,0.0846
1628679600,0.08221
1628683200,0.08029
1628686800,0.08296
1628690400,0.08805
1628694000,0.10447
1628697600,0.115
1628701200,0.12846
1628704800,0.14002
1628708400,0.12501
1628712000,0.117
1628715600,0.103
1628719200,0.09667
1628722800,0.0917
1628726400,0.09005
1628730000,0.087
1628733600,0.08464
1628737200,0.08702
1628740800,0.10692
1628744400,0.12
1628748000,0.12077
1628751600,0.109
1628755200,0.10272
1628758800,0.09806
1628762400,0.095
1628766000,0.09194
1628769600,0.09299
1628773200,0.09495
1628776800,0.10091
1628780400,0.1114
1628784000,0.12679
1628787600,0.145
1628791200,0.144
1628794800,0.13337
1628798400,0.119
1628802000,0.10712
1628805600,0.09487
1628809200,0.08537
1628812800,0.08101
1628816400,0.07996
1628820000,0.0813
1628823600,0.08526
1628827200,0.113
1628830800,0.124
1628834400,0.12193
1628838000,0.10966
1628841600,0.09998
1628845200,0.08802
1628848800,0.08375
1628852400,0.07405
1628856000,0.07204
1628859600,0.07186
1628863200,0.07258
1628866800,0.08613
1628870400,0.10491
1628874000,0.11748
1628877600,0.11568
1628881200,0.11577
1628884800,0.10691
1628888400,0.09219
1628892000,0.07802
1628895600,0.07566
1628899200,0.07155
1628902800,0.06945
1628906400,0.06906
1628910000,0.0692
1628913600,0.0697
1628917200,0.07351
1628920800,0.07502
1628924400,0.07386
1628928000,0.06326
1628931600,0.05808
1628935200,0.05044
1628938800,0.00148
1628942400,0.0
1628946000,0.00989
1628949600,0.05035
1628953200,0.05885
1628956800,0.07696
1628960400,0.08694
1628964000,0.08856
1628967600,0.0879
1628971200,0.08503
1628974800,0.07808
1628978400,0.0737
1628982000,0.06988
1628985600,0.06492
1628989200,0.06243
1628992800,0.05972
1628996400,0.05998
1629000000,0.05901
1629003600,0.05834
1629007200,0.05753
1629010800,0.05354
1629014400,0.05367
1629018000,0.05305
1629021600,0.05295
1629025200,0.03006
1629028800,0.0125
1629032400,0.02041
1629036000,0.05132
1629039600,0.06705
1629043200,0.0825
1629046800,0.09199
1629050400,0.09495
1629054000,0.09345
1629057600,0.08677
1629061200,0.07695
1629064800,0.06819
1629068400,0.06503
1629072000,0.06208
1629075600,0.06013
1629079200,0.06082
1629082800,0.06806
1629086400,0.09025
1629090000,0.10048
1629093600,0.09673
1629097200,0.08
1629100800,0.06984
1629104400,0.05313
1629108000,0.0581
1629111600,0.04889
1629115200,0.04274
1629118800,0.05307
1629122400,0.05315
1629126000,0.05815
1629129600,0.071
1629133200,0.07813
1629136800,0.07912
1629140400,0.0769
1629144000,0.0684
1629147600,0.06002
1629151200,0.05964
1629154800,0.04993
1629158400,0.03994
1629162000,0.01447
1629165600,0.03388
1629169200,0.05006
1629172800,0.06435
1629176400,0.07349
1629180000,0.06909
1629183600,0.05434
1629187200,0.04662
1629190800,0.03052
1629194400,0.02891
1629198000,0.04115
1629201600,0.03999
1629205200,0.04908
1629208800,0.05418
1629212400,0.06909
1629216000,0.08536
1629219600,0.09239
1629223200,0.09271
1629226800,0.08897
1629230400,0.08103
1629234000,0.06822
1629237600,0.06165
1629241200,0.06062
1629244800,0.06183
1629248400,0.06328
1629252000,0.06283
1629255600,0.06585
1629259200,0.08005
1629262800,0.09597
1629266400,0.0981
1629270000,0.09652
1629273600,0.0972
1629277200,0.09592
1629280800,0.08369
1629284400,0.07254
1629288000,0.06801
1629291600,0.06675
1629295200,0.06677
1629298800,0.07504
1629302400,0.08838
1629306000,0.096
1629309600,0.09574
1629313200,0.08771
1629316800,0.08
1629320400,0.06699
1629324000,0.0656
1629327600,0.06469
1629331200,0.06269
1629334800,0.06101
1629338400,0.06054
1629342000,0.06601
1629345600,0.0839
1629349200,0.09903
1629352800,0.10202
1629356400,0.09427
1629360000,0.08991
1629363600,0.09074
1629367200,0.09265
1629370800,0.09413
1629374400,0.0899
1629378000,0.08991
1629381600,0.09193
1629385200,0.10051
1629388800,0.11494
1629392400,0.12678
1629396000,0.12812
1629399600,0.11961
1629403200,0.11007
1629406800,0.1
1629410400,0.095
1629414000,0.08622
1629417600,0.08373
1629421200,0.0832
1629424800,0.08396
1629428400,0.0887
1629432000,0.10311
1629435600,0.119
1629439200,0.12474
1629442800,0.114
1629446400,0.10699
1629450000,0.105
1629453600,0.09911
1629457200,0.09
1629460800,0.08518
1629464400,0.08481
1629468000,0.09001
1629471600,0.10331
1629475200,0.11327
1629478800,0.12522
1629482400,0.12614
1629486000,0.12493
1629489600,0.11069
1629493200,0.106
1629496800,0.10251
1629500400,0.0952
1629504000,0.08852
1629507600,0.08331
1629511200,0.08141
1629514800,0.08217
1629518400,0.0902
1629522000,0.09311
1629525600,0.09643
1629529200,0.0924
1629532800,0.08195
1629536400,0.07911
1629540000,0.07879
1629543600,0.07706
1629547200,0.07659
1629550800,0.07806
1629554400,0.07999
1629558000,0.09527
1629561600,0.10792
1629565200,0.11208
1629568800,0.11217
1629572400,0.108
1629576000,0.106
1629579600,0.09686
1629583200,0.08491
1629586800,0.0789
1629590400,0.07499
1629594000,0.07218
1629597600,0.07005
1629601200,0.06734
1629604800,0.0679
1629608400,0.07037
1629612000,0.07447
1629615600,0.07684
1629619200,0.07616
1629622800,0.07731
1629626400,0.07644
1629630000,0.0712
1629633600,0.0688
1629637200,0.06675
1629640800,0.0686
1629644400,0.08159
1629648000,0.08802
1629651600,0.095
1629655200,0.09796
1629658800,0.09548
1629662400,0.0901
1629666000,0.08195
1629669600,0.07615
1629673200,0.07593
1629676800,0.0757
1629680400,0.07352
1629684000,0.07585
1629687600,0.07844
1629691200,0.09439
1629694800,0.11129
1629698400,0.11594
1629702000,0.11418
1629705600,0.10698
1629709200,0.10347
1629712800,0.09944
1629716400,0.094
1629720000,0.08569
1629723600,0.08395
1629727200,0.08395
1629730800,0.09496
1629734400,0.105
1629738000,0.11418
1629741600,0.11099
1629745200,0.10208
1629748800,0.09392
1629752400,0.0831
1629756000,0.08075
1629759600,0.07871
1629763200,0.0784
1629766800,0.07921
1629770400,0.08077
1629774000,0.08501
1629777600,0.1002
1629781200,0.11045
1629784800,0.122
1629788400,0.10697
1629792000,0.101
1629795600,0.096
1629799200,0.088
1629802800,0.08172
1629806400,0.08043
1629810000,0.08168
1629813600,0.08809
1629817200,0.10285
1629820800,0.10952
1629824400,0.1225
1629828000,0.11944
1629831600,0.1063
1629835200,0.1
1629838800,0.08959
1629842400,0.08289
1629846000,0.0817
1629849600,0.08136
1629853200,0.08126
1629856800,0.08045
1629860400,0.08617
1629864000,0.10131
1629867600,0.10728
1629871200,0.10694
1629874800,0.09512
1629878400,0.08446
1629882000,0.08173
1629885600,0.07403
1629889200,0.0694
1629892800,0.06334
1629896400,0.06464
1629900000,0.07184
1629903600,0.08095
1629907200,0.09079
1629910800,0.09424
1629914400,0.096
1629918000,0.09191
1629921600,0.08173
1629925200,0.07389
1629928800,0.0741
1629932400,0.07105
1629936000,0.07098
1629939600,0.06995
1629943200,0.07195
1629946800,0.0781
1629950400,0.09607
1629954000,0.112
1629957600,0.12465
1629961200,0.11335
1629964800,0.10423
1629968400,0.10235
1629972000,0.10015
1629975600,0.09162
1629979200,0.08556
1629982800,0.08222
1629986400,0.07985
1629990000,0.09121
1629993600,0.10091
1629997200,0.10763
1630000800,0.109
1630004400,0.10291
1630008000,0.09592
1630011600,0.087
1630015200,0.08712
1630018800,0.08072
1630022400,0.07974
1630026000,0.07848
1630029600,0.07809
1630033200,0.08398
1630036800,0.10163
1630040400,0.113
1630044000,0.11719
1630047600,0.10897
1630051200,0.10482
1630054800,0.10254
1630058400,0.09959
1630062000,0.0919
1630065600,0.08431
1630069200,0.08232
1630072800,0.0848
1630076400,0.0966
1630080000,0.1048
1630083600,0.11374
1630087200,0.11307
1630090800,0.1048
1630094400,0.0999
1630098000,0.08967
1630101600,0.08875
1630105200,0.08131
1630108800,0.0777
1630112400,0.07612
1630116000,0.0773
1630119600,0.07662
1630123200,0.07803
1630126800,0.085
1630130400,0.09001
1630134000,0.09155
1630137600,0.08798
1630141200,0.08608
1630144800,0.08101
1630148400,0.07527
1630152000,0.07028
1630155600,0.06822
1630159200,0.07456
1630162800,0.09296
1630166400,0.0981
1630170000,0.10049
1630173600,0.10132
1630177200,0.09609
1630180800,0.09408
1630184400,0.08444
1630188000,0.07806
1630191600,0.07357
1630195200,0.07054
1630198800,0.06875
1630202400,0.0673
1630206000,0.06938
1630209600,0.07072
1630213200,0.07335
1630216800,0.07704
1630220400,0.08072
1630224000,0.08065
1630227600,0.08361
1630231200,0.08284
1630234800,0.07824
1630238400,0.07491
1630242000,0.07383
1630245600,0.07478
1630249200,0.08875
1630252800,0.09598
1630256400,0.10106
1630260000,0.10166
1630263600,0.09386
1630267200,0.09165
1630270800,0.08657
1630274400,0.0797
1630278000,0.07842
1630281600,0.07657
1630285200,0.0728
1630288800,0.07395
1630292400,0.07964
1630296000,0.11017
1630299600,0.126
1630303200,0.13192
1630306800,0.13292
1630310400,0.12853
1630314000,0.1261
1630317600,0.122
1630321200,0.1126
1630324800,0.10494
1630328400,0.101
1630332000,0.10099
1630335600,0.10958
1630339200,0.11674
1630342800,0.12848
1630346400,0.13004
1630350000,0.11447
1630353600,0.10664
1630357200,0.0936
1630360800,0.09487
1630364400,0.09002
1630368000,0.08754
1630371600,0.08709
1630375200,0.08878
1630378800,0.09311
1630382400,0.115
1630386000,0.13446
1630389600,0.13702
1630393200,0.13584
1630396800,0.12513
1630400400,0.11619
1630404000,0.11361
1630407600,0.10466
1630411200,0.0972
1630414800,0.09524
1630418400,0.09551
1630422000,0.11045
1630425600,0.12381
1630429200,0.13407
1630432800,0.1349
1630436400,0.12158
1630440000,0.10612
1630443600,0.0991
1630447200,0.09478
1630450800,0.09291
1630454400,0.09121
1630458000,0.09009
1630461600,0.09312
1630465200,0.10054
1630468800,0.1187
1630472400,0.13544
1630476000,0.14072
1630479600,0.13
1630483200,0.11699
1630486800,0.10975
1630490400,0.10388
1630494000,0.098
1630497600,0.09498
1630501200,0.09506
1630504800,0.09761
1630508400,0.11612
1630512000,0.131
1630515600,0.14591
1630519200,0.14493
1630522800,0.12576
1630526400,0.11439
1630530000,0.10273
1630533600,0.09841
1630537200,0.09684
1630540800,0.09525
1630544400,0.09571
1630548000,0.09664
1630551600,0.10501
1630555200,0.12894
1630558800,0.15
1630562400,0.14638
1630566000,0.1308
1630569600,0.11892
1630573200,0.113
1630576800,0.10784
1630580400,0.10099
1630584000,0.09797
1630587600,0.10505
1630591200,0.11244
1630594800,0.12266
1630598400,0.138
1630602000,0.15851
1630605600,0.15494
1630609200,0.13043
1630612800,0.11869
1630616400,0.11325
1630620000,0.101
1630623600,0.09663
1630627200,0.0956
1630630800,0.09153
1630634400,0.09089
1630638000,0.0958
1630641600,0.12246
1630645200,0.13744
1630648800,0.1347
1630652400,0.12313
1630656000,0.10903
1630659600,0.09902
1630663200,0.08962
1630666800,0.08848
1630670400,0.08839
1630674000,0.08992
1630677600,0.09232
1630681200,0.11901
1630684800,0.13157
1630688400,0.14393
1630692000,0.14338
1630695600,0.12994
1630699200,0.12096
1630702800,0.11786
1630706400,0.11415
1630710000,0.10598
1630713600,0.09805
1630717200,0.09571
1630720800,0.09566
1630724400,0.0962
1630728000,0.1038
1630731600,0.12098
1630735200,0.122
1630738800,0.11599
1630742400,0.09566
1630746000,0.08947
1630749600,0.08951
1630753200,0.08706
1630756800,0.08416
1630760400,0.08646
1630764000,0.08927
1630767600,0.10754
1630771200,0.12733
1630774800,0.14255
1630778400,0.1424
1630782000,0.12792
1630785600,0.12281
1630789200,0.10436
1630792800,0.10921
1630796400,0.09988
1630800000,0.09535
1630803600,0.09254
1630807200,0.09204
1630810800,0.09256
1630814400,0.09381
1630818000,0.09288
1630821600,0.09344
1630825200,0.09204
1630828800,0.08868
1630832400,0.08401
1630836000,0.08147
1630839600,0.06566
1630843200,0.06006
1630846800,0.06909
1630850400,0.0849
1630854000,0.09518
1630857600,0.12745
1630861200,0.13869
1630864800,0.13907
1630868400,0.129
1630872000,0.12199
1630875600,0.1041
1630879200,0.10532
1630882800,0.10479
1630886400,0.10185
1630890000,0.09797
1630893600,0.1
1630897200,0.11
1630900800,0.13597
1630904400,0.165
1630908000,0.16
1630911600,0.13926
1630915200,0.12804
1630918800,0.1107
1630922400,0.10557
1630926000,0.10326
1630929600,0.10549
1630933200,0.11508
1630936800,0.12867
1630940400,0.13773
1630944000,0.15
1630947600,0.19068
1630951200,0.18172
1630954800,0.14722
1630958400,0.13266
1630962000,0.11079
1630965600,0.11072
1630969200,0.112
1630972800,0.10852
1630976400,0.10787
1630980000,0.10798
1630983600,0.11082
1630987200,0.14196
1630990800,0.16087
1630994400,0.16444
1630998000,0.1425
1631001600,0.13451
1631005200,0.12004
1631008800,0.10863
1631012400,0.10873
1631016000,0.10828
1631019600,0.10798
1631023200,0.11307
1631026800,0.13583
1631030400,0.1459
1631034000,0.18
1631037600,0.16401
1631041200,0.14132
1631044800,0.1265
1631048400,0.1091
1631052000,0.115
1631055600,0.11
1631059200,0.10662
1631062800,0.1048
1631066400,0.10944
1631070000,0.11494
1631073600,0.145
1631077200,0.15116
1631080800,0.14996
1631084400,0.138
1631088000,0.12417
1631091600,0.10946
1631095200,0.10603
1631098800,0.10301
1631102400,0.10393
1631106000,0.10908
1631109600,0.11752
1631113200,0.13603
1631116800,0.14975
1631120400,0.16578
1631124000,0.15236
1631127600,0.13711
1631131200,0.12501
1631134800,0.11054
1631138400,0.10773
1631142000,0.10772
1631145600,0.10503
1631149200,0.10188
1631152800,0.10316
1631156400,0.10902
1631160000,0.13838
1631163600,0.14805
1631167200,0.14943
1631170800,0.14499
1631174400,0.13764
1631178000,0.1187
1631181600,0.11006
1631185200,0.11132
1631188800,0.1133
1631192400,0.12383
1631196000,0.137
1631199600,0.14598
1631203200,0.1577
1631206800,0.17423
1631210400,0.16848
1631214000,0.148
1631217600,0.13986
1631221200,0.12411
1631224800,0.11901
1631228400,0.11443
1631232000,0.11388
1631235600,0.11167
1631239200,0.11382
1631242800,0.11758
1631246400,0.14545
1631250000,0.15807
1631253600,0.16227
1631257200,0.15666
1631260800,0.14922
1631264400,0.14422
1631268000,0.14
1631271600,0.128
1631275200,0.12052
1631278800,0.13061
1631282400,0.14009
1631286000,0.15248
1631289600,0.15918
1631293200,0.15958
1631296800,0.15931
1631300400,0.14864
1631304000,0.14152
1631307600,0.13266
1631311200,0.14016
1631314800,0.12977
1631318400,0.11596
1631322000,0.10982
1631325600,0.11002
1631329200,0.11121
1631332800,0.13006
1631336400,0.13612
1631340000,0.14346
1631343600,0.14503
1631347200,0.14132
1631350800,0.13368
1631354400,0.12202
1631358000,0.11159
1631361600,0.10608
1631365200,0.10781
1631368800,0.11236
1631372400,0.1292
1631376000,0.14698
1631379600,0.15509
1631383200,0.1539
1631386800,0.14503
1631390400,0.13868
1631394000,0.12108
1631397600,0.10505
1631401200,0.09917
1631404800,0.09902
1631408400,0.09538
1631412000,0.09757
1631415600,0.09764
1631419200,0.09559
1631422800,0.10134
1631426400,0.10641
1631430000,0.10717
1631433600,0.10192
1631437200,0.09972
1631440800,0.09394
1631444400,0.08107
1631448000,0.06968
1631451600,0.07244
1631455200,0.08713
1631458800,0.09994
1631462400,0.13637
1631466000,0.15
1631469600,0.15417
1631473200,0.13801
1631476800,0.12907
1631480400,0.10754
1631484000,0.11301
1631487600,0.1082
1631491200,0.10392
1631494800,0.10379
1631498400,0.10485
1631502000,0.11001
1631505600,0.15208
1631509200,0.16093
1631512800,0.16671
1631516400,0.157
1631520000,0.14793
1631523600,0.14006
1631527200,0.11884
1631530800,0.1169
1631534400,0.119
1631538000,0.14163
1631541600,0.15093
1631545200,0.15909
1631548800,0.18345
1631552400,0.20088
1631556000,0.19321
1631559600,0.16091
1631563200,0.14715
1631566800,0.13118
1631570400,0.12223
1631574000,0.12159
1631577600,0.11383
1631581200,0.10784
1631584800,0.11003
1631588400,0.12203
1631592000,0.15551
1631595600,0.16624
1631599200,0.17269
1631602800,0.1629
1631606400,0.15215
1631610000,0.12401
1631613600,0.12106
1631617200,0.11727
1631620800,0.12543
1631624400,0.15116
1631628000,0.15872
1631631600,0.168
1631635200,0.18455
1631638800,0.1882
1631642400,0.17425
1631646000,0.1554
